id,bucket,asr_text
0011,fault_refgain_-12dB_0,"convoy with an escort into shelter, but he himself with sixty ships set out to seek the English fleet."
0012,fault_refgain_-12dB_0,दूनी की कबतानी में दिकरही हैं उनकी बल्ले भाजी फोम आश्विन
0013,fault_refgain_-12dB_0,بہت جات چکا
0014,fault_refgain_-12dB_0,कुछ आज़े वनाये गर्मिनो के मोसन को रोचा
0015,fault_refgain_-12dB_0,but he pulled in his other foot. Through the dark he found his way to the
0016,fault_refgain_-12dB_0,which they say are come from our country to fight against this state and that he has met with some of our
0017,fault_refgain_-12dB_0,बिग भोस की इस खन्तेस्टन की बतभीयत नासाज अस्पताल में रही बरती
0018,fault_refgain_-12dB_0,I would never hear the last of it. I could well imagine what the Obman down at the drugstore would do with
0019,fault_refgain_-12dB_0,"But I thought they were dismal sounds so soon after my poor lady's death, too."
0020,fault_refgain_-12dB_0,set out to seek the English fleet which lay in the downs. After some maneuvering
0021,fault_refgain_-12dB_0,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अग
0022,fault_refgain_-12dB_0,उरिसा मैं दुनिया का सब से बड़ा इस पाज सन्यत्र लगाए गी जिंदल स्टील.
0023,fault_refgain_-12dB_0,राइपुर एक फलाट हो निरा
0024,fault_refgain_-12dB_0,cried Mount Tony this affectation of fear ill becomes the heroine who has just dared to brave my indi-
0025,fault_refgain_-12dB_0,चाल जन्वरी को शिबू सोलें की कोर्ट में पेशी
0026,fault_refgain_-12dB_0,जीव आप में आया न आया फीचर मिलेंगे अफर्स और दिसकाूँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ
0027,fault_refgain_-12dB_0,तल मेरा जनम दिन है और मैं 17 सालका हो जोंगा
0028,fault_refgain_-12dB_0,"Real, vitalized by a sense of rhythm that was stronger than his other physical senses."
0029,fault_refgain_-12dB_0,मैं अपनी डादी से हथे में दो वार मिन लेएाता हूं
0030,fault_refgain_-12dB_0,"Druë followed him with his eyes, much interested. Doesn't look much like a man who sees spirits does."
0031,fault_refgain_-12dB_0,मेरा एक गे प्रोसी है
0032,fault_refgain_-12dB_0,दर्म दूर्ष्पाराने के साथ नासिक में शुग वा महापर्व सीहस्त कुम्ब
0033,fault_refgain_-12dB_0,बिहर सेलाब के सहारे शराव के तस्करी आज़े हुए खुला सार
0034,fault_refgain_-12dB_0,"Meanwhile, both nations had been getting sick of the war. The Dutch were suffering terribly from the series."
0035,fault_refgain_-12dB_0,अर्दा ताकत की साजेदारी
0036,fault_refgain_-12dB_0,क्या यह यह प्यार है?
0037,fault_refgain_-12dB_0,"India's most wanted cut trailer, Arjun"
0038,fault_refgain_-12dB_0,day to Paris. You had doubts and wonderments not allayed at that altar.
0039,fault_refgain_-12dB_0,शाम्मिके इं समार्ट्पोंँझ में अब नहीं मिलेगा स्पोड जानिये एह लेएएं दिवाइस
0000,fault_refgain_-12dB_5,मैं यह यह तीन महनो के लिए रहुंगा
0001,fault_refgain_-12dB_5,चीनी अखषर पडने में मुष्किल होते हैं
0002,fault_refgain_-12dB_5,Mrs. Ludlow's mental motions were sufficiently various.
0003,fault_refgain_-12dB_5,"addressed to the states of Holland, not at the moment in session."
0004,fault_refgain_-12dB_5,इमाचल प्रदेश में बारी भारिष की आशंका मुसम भीबाग ने जारी किया रेड अलर्ट
